title,url,preview,image_url,date,category,page_number,date_range
[HOAKS] Raffi Ahmad Ditangkap Polisi pada 26...,https://turnbackhoax.id/articles/29299--hoaks-raffi-ahmad-ditangkap-polisi-pada-26-september-2025,KOMPAS.com - Di media sosial beredar kabar artis Raffi...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,27/09/2025,Uncategorized,5,September 2025
[HOAKS] Tautan Pendaftaran Program Pemutihan Utang Pinjol...,https://turnbackhoax.id/articles/29298--hoaks-tautan-pendaftaran-program-pemutihan-utang-pinjol-dari-ojk,KOMPAS.com - Otoritas Jasa Keuangan (OJK) diklaim mengadakan program...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,27/09/2025,Uncategorized,5,September 2025
[KLARIFIKASI] Video Ini Momen Delegasi Walk Out...,https://turnbackhoax.id/articles/29297--klarifikasi-video-ini-momen-delegasi-walk-out-saat-netanyahu-berpidato-pada-2024-bukan-2025,KOMPAS.com - Sejumlah delegasi negara yang hadir Sidang Majelis...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,27/09/2025,Uncategorized,5,September 2025
Cek Fakta: Hoaks Tautan Pendaftaran Kupon Berhadiah...,https://turnbackhoax.id/articles/29296-cek-fakta-hoaks-tautan-pendaftaran-kupon-berhadiah-dari-bank-kalsel,"Liputan6.com, Jakarta - Beredar di media sosial postingan link...",https://cdn0-production-images-kly.akamaized.net/nm-0G2Qi4De5tnanBrg23nDQxKw=/640x360/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5364446/original/089769200_1759113205-Cek_Fakta_Tidak_Benar_Ini_Link_Pendaftaran__76_,29/09/2025,Uncategorized,5,September 2025
Tidak Benar Video Penjarahan SPBU oleh Warga,https://turnbackhoax.id/articles/29294-tidak-benar-video-penjarahan-spbu-oleh-warga,tirto.id - Beredar di media sosial video yang mengklaim...,https://mmc.tirto.id/image/otf/970x0/2025/09/28/header-periksa-fakta---video-penjarahan-spbu-01_ratio-16x9.jpg,29/09/2025,Uncategorized,5,September 2025
[SALAH] Potret Uang Lembaran Baru Rp300.000,https://turnbackhoax.id/articles/29293--salah-potret-uang-lembaran-baru-rp300-000,"Akun TikTok “sofia.anjani22” [arsip] pada Minggu (7/9/2025) membagikan foto,...",https://yudistira.turnbackhoax.id/uploads/2025/09/header-uang-baru-300-678x381.png,28/09/2025,Politik,5,September 2025
"[SALAH] Jokowi dan Luhut Terima Uang Rp4,5...",https://turnbackhoax.id/articles/29292--salah-jokowi-dan-luhut-terima-uang-rp4-5-t-dari-nadiem-makarim,Akun Facebook “Rina Cahaya Listrik” [arsip] pada Sabtu (6/9/2025)...,https://yudistira.turnbackhoax.id/uploads/2025/09/image-101-678x381.png,28/09/2025,Uncategorized,5,September 2025
[SALAH] Israel Minta Bantuan NATO untuk Hadapi...,https://turnbackhoax.id/articles/29291--salah-israel-minta-bantuan-nato-untuk-hadapi-indonesia-dan-rusia,ada Minggu (13/4/2025) akun TikTok “trans_satu” membagikan video [arsip]...,https://yudistira.turnbackhoax.id/uploads/2025/09/HEADER-Dark-Background-18-678x381.png,28/09/2025,Politik,5,September 2025
"[HOAKS] Netanyahu Sebut Indonesia, Malaysia, dan Pakistan...",https://turnbackhoax.id/articles/29290--hoaks-netanyahu-sebut-indonesia-malaysia-dan-pakistan-pengecut,"KOMPAS.com - Di media sosial, beredar sebuah video menampilkan...",https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,27/09/2025,Uncategorized,5,September 2025
[HOAKS] Video Kericuhan di SPBU Lumajang karena...,https://turnbackhoax.id/articles/29289--hoaks-video-kericuhan-di-spbu-lumajang-karena-kelangkaan-bbm,KOMPAS.com - Di media sosial beredar unggahan video yang...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,27/09/2025,Uncategorized,6,September 2025
[HOAKS] Inggris Ditagih 2 Triliun Poundsterling Setelah...,https://turnbackhoax.id/articles/29288--hoaks-inggris-ditagih-2-triliun-poundsterling-setelah-akui-palestina,"KOMPAS.com - Pada 21 September 2025, Pemerintah Inggris mengakui...",https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,27/09/2025,Uncategorized,6,September 2025
[HOAKS] Pertamina Larang Penunggak Pajak Kendaraan Isi...,https://turnbackhoax.id/articles/29287--hoaks-pertamina-larang-penunggak-pajak-kendaraan-isi-bbm,KOMPAS.com - Pemerintah dan Pertamina disebut menerapkan aturan baru...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,27/09/2025,Uncategorized,6,September 2025
Cek Fakta: Tidak Benar Link Pendaftaran Bansos...,https://turnbackhoax.id/articles/29286-cek-fakta-tidak-benar-link-pendaftaran-bansos-pkh-2025,"Liputan6.com, Jakarta - Beredar postingan di media sosial klaim...",https://cdn1-production-images-kly.akamaized.net/R4M60_NSsGQn3LHFFqMlAQFXCPY=/640x360/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5363857/original/020342400_1758978414-bansos_s.jpg,27/09/2025,Uncategorized,6,September 2025
[SALAH] Prabowo Memilih Anies Baswedan Jadi Ketua...,https://turnbackhoax.id/articles/29283--salah-prabowo-memilih-anies-baswedan-jadi-ketua-kpk,Akun Facebook “Asmara Asmara” pada Selasa (23/9/2025) mengunggah foto...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,27/09/2025,Politik,6,September 2025
[PENIPUAN] Tautan Bantuan Bibit Pohon Gratis dari...,https://turnbackhoax.id/articles/29282--penipuan-tautan-bantuan-bibit-pohon-gratis-dari-kemenhut,Akun Facebook “Bantuan Pemerintah” pada Selasa (9/9/2025) mengunggah video...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,27/09/2025,Giveaway,6,September 2025
[KLARIFIKASI] Kementerian ESDM Bantah Larang Ojek Online...,https://turnbackhoax.id/articles/29285--klarifikasi-kementerian-esdm-bantah-larang-ojek-online-beli-pertalite,KOMPAS.com - Di media sosial beredar unggahan dengan narasi...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,26/09/2025,Uncategorized,6,September 2025
[HOAKS] Gunung Guntur di Garut Erupsi pada...,https://turnbackhoax.id/articles/29284--hoaks-gunung-guntur-di-garut-erupsi-pada-22-september-2025,"KOMPAS.com - Gunung Guntur di Kabupaten Garut, Jawa Barat,...",https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,26/09/2025,Uncategorized,6,September 2025
[HOAKS] SPBU Dibakar Massa karena Penunggak Pajak...,https://turnbackhoax.id/articles/29281--hoaks-spbu-dibakar-massa-karena-penunggak-pajak-dilarang-isi-bbm,KOMPAS.com - Sebuah stasiun pengisian bahan bakar umum (SPBU)...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,26/09/2025,Uncategorized,6,September 2025
[HOAKS] Jokowi Setuju RUU Perampasan Aset asalkan...,https://turnbackhoax.id/articles/29280--hoaks-jokowi-setuju-ruu-perampasan-aset-asalkan-tidak-berlaku-bagi-mantan-presiden,KOMPAS.com - Di media sosial beredar tangkapan layar artikel...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,26/09/2025,Uncategorized,6,September 2025
[HOAKS] Pertamina Terapkan Batasan Jangka Waktu Isi...,https://turnbackhoax.id/articles/29279--hoaks-pertamina-terapkan-batasan-jangka-waktu-isi-bbm,KOMPAS.com - Pemerintah dan Pertamina disebut menerapkan pembatasan waktu...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,26/09/2025,Uncategorized,7,September 2025
Cek Fakta: Tidak Benar Video Ini Anggota...,https://turnbackhoax.id/articles/29278-cek-fakta-tidak-benar-video-ini-anggota-dpr-ricuh-saat-sidang-ruu-perampasan-aset,"Liputan6.com, Jakarta - Beredar postingan di media sosial klaim...",https://cdn0-production-images-kly.akamaized.net/v-sFiwBWj2kvIDKe3MGxyXW9fyc=/640x360/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5363386/original/057280200_1758937866-ricuh_2.jpg,27/09/2025,Uncategorized,7,September 2025
"[HOAKS] Video Netanyahu Berkata Siap Perangi Indonesia,...",https://turnbackhoax.id/articles/29277--hoaks-video-netanyahu-berkata-siap-perangi-indonesia-malaysia-dan-pakistan,KOMPAS.com - Di media sosial beredar video Perdana Menteri...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,26/09/2025,Uncategorized,7,September 2025
Cek Fakta: Tidak Benar Link Whatsapp Pendaftaran...,https://turnbackhoax.id/articles/29276-cek-fakta-tidak-benar-link-whatsapp-pendaftaran-pendamping-lokal-desa-2025,"Liputan6.com, Jakarta - Beredar postingan klaim Kementerian Desa Dan...",https://cdn0-production-images-kly.akamaized.net/q_emd1iYY026faNi3Z00BOAm-jY=/640x360/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5362936/original/004760500_1758877364-pendamping_lokal_desa.jpg,26/09/2025,Uncategorized,7,September 2025
Keliru: SPBU Dibakar Massa akibat Aturan Baru...,https://turnbackhoax.id/articles/29275-keliru-spbu-dibakar-massa-akibat-aturan-baru-pertamina,SEBUAH video beredar di X atau Twitter dan Facebook...,https://statik.tempo.co/data/2025/09/26/id_1430877/1430877_720.jpg,26/09/2025,Uncategorized,7,September 2025
Keliru: Prabowo Berencana Hapus Jabatan Kepala Desa,https://turnbackhoax.id/articles/29274-keliru-prabowo-berencana-hapus-jabatan-kepala-desa,TANGKAPAN layar dengan klaim bahwa Presiden Prabowo Subianto ingin...,https://statik.tempo.co/data/2025/09/26/id_1430870/1430870_720.jpg,26/09/2025,Uncategorized,7,September 2025
[PARODI] Pemerintah Resmi Turunkan Harga BBM RON...,https://turnbackhoax.id/articles/29266--parodi-pemerintah-resmi-turunkan-harga-bbm-ron-95-jadi-rp7-800-per-liter,Beredar video [arsip] dari akun tiktok “anomaliai09” pada Selasa...,https://yudistira.turnbackhoax.id/uploads/2025/09/HEADER-Light-Background-18-678x381.png,26/09/2025,Politik,7,September 2025
[SALAH] Salsa Erwina Gabung ke Kabinet Merah...,https://turnbackhoax.id/articles/29265--salah-salsa-erwina-gabung-ke-kabinet-merah-putih,Akun Facebook “Nurmafamily” pada Sabtu (13/9/2025) membagikan video [arsip]...,https://yudistira.turnbackhoax.id/uploads/2025/09/6246822648776608457-678x381.jpg,26/09/2025,Politik,7,September 2025
[SALAH] Massa Bakar Pom Bensin karena Kebijakan...,https://turnbackhoax.id/articles/29264--salah-massa-bakar-pom-bensin-karena-kebijakan-pemerintah-motor-mati-pajak-tidak-boleh-isi-bensin,Beredar video [arsip] dari akun tiktok “tresnokukecantolk” pada Rabu...,https://yudistira.turnbackhoax.id/uploads/2025/09/HEADER-Dark-Background-17-678x381.png,26/09/2025,Politik,7,September 2025
Eko Patrio Minta Maaf Lalu Promosi Judol:...,https://turnbackhoax.id/articles/29273-eko-patrio-minta-maaf-lalu-promosi-judol-video-manipulasi-ai,tirto.id - Beredar di media sosial sebuah video yang...,https://mmc.tirto.id/image/otf/970x0/2025/09/26/header-periksa-fakta---hoaks-video-eko-patrio-minta-maaf-sambil-promosi-situs-judol-01_ratio-16x9.jpg,26/09/2025,Uncategorized,7,September 2025
[HOAKS] Trump Sakit Parah Setelah Tolak Akui...,https://turnbackhoax.id/articles/29272--hoaks-trump-sakit-parah-setelah-tolak-akui-palestina-di-sidang-pbb,KOMPAS.com - Presiden Amerika Serikat Donald Trump disebut sakit...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,26/09/2025,Uncategorized,8,September 2025
"[HOAKS] Video Anggota DPR Menggedor Meja, Menolak...",https://turnbackhoax.id/articles/29271--hoaks-video-anggota-dpr-menggedor-meja-menolak-ruu-perampasan-aset,"KOMPAS.com - Di media sosial, beredar sebuah video menampilkan...",https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,25/09/2025,Uncategorized,8,September 2025
[HOAKS] Netanyahu Menyatakan Tidak Butuh Pengakuan Indonesia,https://turnbackhoax.id/articles/29270--hoaks-netanyahu-menyatakan-tidak-butuh-pengakuan-indonesia,KOMPAS.com - Presiden RI Prabowo Subianto menyatakan Indonesia akan...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,25/09/2025,Uncategorized,8,September 2025
Cek Fakta: Tidak Benar Klaim Ojol Tak...,https://turnbackhoax.id/articles/29269-cek-fakta-tidak-benar-klaim-ojol-tak-boleh-isi-pertalite,"Liputan6.com, Jakarta - Beredar postingan di media sosial klaim...",https://cdn1-production-images-kly.akamaized.net/e7LLnLy6fFmFiWrxpa9B_iQlOb8=/640x360/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5362404/original/029433900_1758863480-ojol.jpg,26/09/2025,Uncategorized,8,September 2025
Cek Fakta: Hoaks Artikel Cak Imin Dapat...,https://turnbackhoax.id/articles/29268-cek-fakta-hoaks-artikel-cak-imin-dapat-sedikit-hasil-korupsi-kuota-haji-dari-yaqut-cholil-qoumas,"Liputan6.com, Jakarta - Beredar di media sosial postingan artikel...",https://cdn0-production-images-kly.akamaized.net/erTrgcWbuL8840vy9vm1FUq9Sqk=/640x360/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5362279/original/049979300_1758858871-Cek_Fakta_Tidak_Benar_Ini_Link_Pendaftaran__75_,26/09/2025,Uncategorized,8,September 2025
Keliru: Tautan Bantuan Bibit Gratis dari Kementerian...,https://turnbackhoax.id/articles/29267-keliru-tautan-bantuan-bibit-gratis-dari-kementerian-kehutanan,INFORMASI soal bantuan 17 juta bibit gratis dari Kementerian...,https://statik.tempo.co/data/2025/09/26/id_1430736/1430736_720.jpg,26/09/2025,Uncategorized,8,September 2025
[SALAH] Aturan Baru Pemerintah dan Pertamina Atur...,https://turnbackhoax.id/articles/29258--salah-aturan-baru-pemerintah-dan-pertamina-atur-jangka-waktu-pengisian-bbm,Akun Facebook “Rais Alif Motor” pada Jumat (13/9/2025) mengunggah...,https://yudistira.turnbackhoax.id/uploads/2025/09/image2-4-678x381.png,26/09/2025,Politik,8,September 2025
Hoaks Video Ricuh Pengisian BBM di SPBU...,https://turnbackhoax.id/articles/29263-hoaks-video-ricuh-pengisian-bbm-di-spbu-lumajang,"tirto.id - Beredar di media sosial, sebuah video yang...",https://mmc.tirto.id/image/otf/970x0/2025/09/26/header-periksa-fakta---ricuh-pembakaran-spbu-di-lumajang_ratio-16x9.jpg,26/09/2025,Uncategorized,8,September 2025
[HOAKS] Petinggi FIFA Ornella Bellia Singgung Rangkap...,https://turnbackhoax.id/articles/29262--hoaks-petinggi-fifa-ornella-bellia-singgung-rangkap-jabatan-erick-thohir,KOMPAS.com - FIFA Director of Professional Football Relations and...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,25/09/2025,Uncategorized,8,September 2025
[HOAKS] Prabowo Umumkan Pemecatan 200 Anggota DPR...,https://turnbackhoax.id/articles/29261--hoaks-prabowo-umumkan-pemecatan-200-anggota-dpr-ri,KOMPAS.com - Presiden Prabowo Subianto disebut mengumumkan pemecatan 200...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,25/09/2025,Uncategorized,8,September 2025
Cek Fakta: Tidak Benar Dalam Video Ini...,https://turnbackhoax.id/articles/29260-cek-fakta-tidak-benar-dalam-video-ini-pom-bensin-dibakar-massa-karena-motor-pajak-mati-tak-boleh-isi-bbm,"Liputan6.com, Jakarta- Cek Fakta Liputan6.com mendapati klaim video pom...",https://cdn1-production-images-kly.akamaized.net/vNoe8SsIK7_Q6sMohdIRXdKfo6k=/640x360/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5361998/original/092202400_1758803194-Cek_Fakta_Tidak_Benar_Ini_Link_Pendaftaran_-_20,26/09/2025,Uncategorized,9,September 2025
Cek Fakta: Hoaks Artikel Jokowi Setujui Perampasan...,https://turnbackhoax.id/articles/29259-cek-fakta-hoaks-artikel-jokowi-setujui-perampasan-aset-koruptor-yang-tidak-berlaku-untuk-mantan-presiden,"Liputan6.com, Jakarta - Beredar di media sosial postingan artikel...",https://cdn0-production-images-kly.akamaized.net/xL4xv2US9SiaLZaoJHThW7gGUe4=/640x360/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5361116/original/013557700_1758776921-Cek_Fakta_Tidak_Benar_Ini_Link_Pendaftaran__74_,25/09/2025,Uncategorized,9,September 2025
Hoaks! Artikel Jokowi tolak RUU perampasan aset...,https://turnbackhoax.id/articles/29257-hoaks-artikel-jokowi-tolak-ruu-perampasan-aset-untuk-mantan-presiden,Jakarta (ANTARA/JACX) – Sebuah unggahan video di TikTok menampilkan...,https://img.antaranews.com/cache/730x487/2025/09/25/WhatsApp-Image-2025-09-25-at-14.34.06.jpeg,26/09/2025,Uncategorized,9,September 2025
Hoaks! Pertamina batasi waktu pengisian BBM bagi...,https://turnbackhoax.id/articles/29256-hoaks-pertamina-batasi-waktu-pengisian-bbm-bagi-mobil-motor,Jakarta (ANTARA/JACX) – PT Pertamina (Persero) disebut merilis aturan...,https://img.antaranews.com/cache/730x487/2025/09/25/Hoaks-pembatasan-BBM.jpg,26/09/2025,Uncategorized,9,September 2025
[HOAKS] Megawati Diperiksa KPK pada September 2025,https://turnbackhoax.id/articles/29255--hoaks-megawati-diperiksa-kpk-pada-september-2025,KOMPAS.com - Ketua Umum Partai Demokrasi Indonesia Perjuangan (PDI-P)...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,25/09/2025,Uncategorized,9,September 2025
Cek Fakta: Kendaran Mati Pajak Dilarang Isi...,https://turnbackhoax.id/articles/29254-cek-fakta-kendaran-mati-pajak-dilarang-isi-bbm-di-spbu,"Murianews, Kudus – Beredar narasi Pertamina terapkan aturan baru...",https://images.murianews.com/data/2025/09/hoaks-aturan-baru-pembelian-bbm-dok-murianews-20250925143931.jpg,25/09/2025,Uncategorized,9,September 2025
[SALAH] Gunung Guntur di Garut Meletus,https://turnbackhoax.id/articles/29253--salah-gunung-guntur-di-garut-meletus,Beredar video [arsip] dari akun tiktok “Irsyad Sumedang” pada...,https://yudistira.turnbackhoax.id/uploads/2025/09/HEADER-Dark-Background-16-678x381.png,25/09/2025,Disaster,9,September 2025
"[SALAH] Tangkapan Layar Artikel detikNews ""Anies Siap...",https://turnbackhoax.id/articles/29242--salah-tangkapan-layar-artikel-detiknews-anies-siap-menggantikan-prabowo-menjadi-presiden-ri-jika-dalam-keadaan-darurat-,Pada Minggu (7/9/2025) beredar 2 foto di X (arsip...,https://yudistira.turnbackhoax.id/uploads/2025/09/X-anies-ganti-prabowo-HEADER.png,25/09/2025,Uncategorized,9,September 2025
Hoaks Video SPBU Dibakar Massa Karena Aturan...,https://turnbackhoax.id/articles/29252-hoaks-video-spbu-dibakar-massa-karena-aturan-pembatasan-isi-bbm,"tirto.id - Sebuah video beredar di media sosial, memperlihatkan...",https://mmc.tirto.id/image/otf/970x0/2025/09/25/header-periksa-fakta---spbu-peertamina-dibakar-karena-kebijakan-belum-bayar-pajak-tak-bisa-isi-bensin_ratio-16x9.jpg,25/09/2025,Uncategorized,9,September 2025
[KLARIFIKASI] Tidak Benar Najwa Shihab Berpidato di...,https://turnbackhoax.id/articles/29251--klarifikasi-tidak-benar-najwa-shihab-berpidato-di-markas-pbb,"KOMPAS.com - Sejumlah kepala negara, termasuk Presiden Prabowo Subianto...",https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,25/09/2025,Uncategorized,9,September 2025
[HOAKS] Bantuan Dana Rp 30 Juta dengan...,https://turnbackhoax.id/articles/29250--hoaks-bantuan-dana-rp-30-juta-dengan-mengisi-kuis-di-media-sosial,KOMPAS.com - Beredar unggahan di media sosial menawarkan bantuan...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,25/09/2025,Uncategorized,10,September 2025
[KLARIFIKASI] Video Penetapan Roy Suryo sebagai Tersangka...,https://turnbackhoax.id/articles/29249--klarifikasi-video-penetapan-roy-suryo-sebagai-tersangka-terjadi-2022-bukan-2025,KOMPAS.com - Sebuah video yang tersebar di media sosial...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,24/09/2025,Uncategorized,10,September 2025
[HOAKS] Video Megawati Marah Saat Sri Mulyani...,https://turnbackhoax.id/articles/29248--hoaks-video-megawati-marah-saat-sri-mulyani-dipecat,KOMPAS.com - Di media sosial beredar narasi Ketua Umum...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,24/09/2025,Uncategorized,10,September 2025
Cek Fakta: Hoaks Uang Pecahan Baru Rp...,https://turnbackhoax.id/articles/29247-cek-fakta-hoaks-uang-pecahan-baru-rp-300-ribu-yang-beredar-di-medsos,"Liputan6.com, Jakarta - Beredar di media sosial postingan klaim...",https://cdn0-production-images-kly.akamaized.net/lD-eStfK9etfnwKmb6jn9-BfQp4=/640x360/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5361022/original/027829800_1758773621-Cek_Fakta_Tidak_Benar_Ini_Link_Pendaftaran__73_,25/09/2025,Uncategorized,10,September 2025
Cek Fakta: Hoaks Artikel Jokowi Setujui Perampasan...,https://turnbackhoax.id/articles/29246-cek-fakta-hoaks-artikel-jokowi-setujui-perampasan-aset-koruptor-yang-tidak-berlaku-untuk-mantan-presiden,"Liputan6.com, Jakarta - Beredar di media sosial postingan artikel...",https://cdn0-production-images-kly.akamaized.net/xL4xv2US9SiaLZaoJHThW7gGUe4=/640x360/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5361116/original/013557700_1758776921-Cek_Fakta_Tidak_Benar_Ini_Link_Pendaftaran__74_,25/09/2025,Uncategorized,10,September 2025
Keliru: BGN Akui Ompreng MBG Mengandung Minyak...,https://turnbackhoax.id/articles/29245-keliru-bgn-akui-ompreng-mbg-mengandung-minyak-babi,NARASI yang menyebut Badan Gizi Nasional (BGN) mengakui ompreng...,https://statik.tempo.co/data/2025/09/25/id_1430460/1430460_720.jpg,25/09/2025,Uncategorized,10,September 2025
Keliru: Ajakan Demo Hari Tani 24 September...,https://turnbackhoax.id/articles/29244-keliru-ajakan-demo-hari-tani-24-september-2025-hanya-hoaks,BEBERAPA flyer (pamflet) beredar di X [arsip] dan Facebook...,https://statik.tempo.co/data/2025/09/25/id_1430452/1430452_720.jpg,25/09/2025,Uncategorized,10,September 2025
Keliru: Ada Aturan Baru Pembelian BBM di...,https://turnbackhoax.id/articles/29243-keliru-ada-aturan-baru-pembelian-bbm-di-spbu,VIDEO berisi klaim bahwa Pertamina menerapkan aturan baru soal...,https://statik.tempo.co/data/2025/09/25/id_1430447/1430447_720.jpg,25/09/2025,Uncategorized,10,September 2025
[HOAKS] Polisi Brasil Menyembunyikan Mayat Istrinya Selama...,https://turnbackhoax.id/articles/29241--hoaks-polisi-brasil-menyembunyikan-mayat-istrinya-selama-15-tahun,"KOMPAS.com - Tersiar kisah seorang polisi di Anapolis, Brasil...",https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,24/09/2025,Uncategorized,10,September 2025
[HOAKS] Artikel Sebut Qodari Puji Prabowo Mirip...,https://turnbackhoax.id/articles/29240--hoaks-artikel-sebut-qodari-puji-prabowo-mirip-nabi-sulaiman,KOMPAS.com - Di media sosial beredar unggahan berupa tangkapan...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,24/09/2025,Uncategorized,10,September 2025
[HOAKS] Puan Maharani Menangis Suaminya Ditangkap Kejaksaan...,https://turnbackhoax.id/articles/29239--hoaks-puan-maharani-menangis-suaminya-ditangkap-kejaksaan-agung,KOMPAS.com - Di media sosial muncul unggahan foto disertai...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,24/09/2025,Uncategorized,11,September 2025
Cek Fakta: Tidak Benar Pemerintah Pertamina Terapkan...,https://turnbackhoax.id/articles/29238-cek-fakta-tidak-benar-pemerintah-pertamina-terapkan-aturan-pengisian-bbm-7-dan-4-hari-untuk-mobil-motor,"Liputan6.com, Jakarta- Cek Fakta Liputan6.com mendapati klaim pemerintah dan...",https://cdn1-production-images-kly.akamaized.net/2Y2yUgGXw-7v6yKY8EBPQEytm3E=/640x360/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5360863/original/067393500_1758767787-Cek_Fakta_Tidak_Benar_Ini_Link_Pendaftaran_-_20,25/09/2025,Uncategorized,11,September 2025
[HOAKS] Prabowo Pilih Anies Baswedan sebagai Ketua...,https://turnbackhoax.id/articles/29237--hoaks-prabowo-pilih-anies-baswedan-sebagai-ketua-kpk,KOMPAS.com - Presiden Prabowo Subianto mengaku telah memilih mantan...,https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,24/09/2025,Uncategorized,11,September 2025
[HOAKS] Kisah Pasangan Menghilang di Gurun Arizona,https://turnbackhoax.id/articles/29236--hoaks-kisah-pasangan-menghilang-di-gurun-arizona,"KOMPAS.com - Di media sosial, tersiar kisah mengenai pasangan...",https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,24/09/2025,Uncategorized,11,September 2025
Cek Fakta: Tidak Benar Aturan Baru Pemerintah...,https://turnbackhoax.id/articles/29235-cek-fakta-tidak-benar-aturan-baru-pemerintah-dan-pertamina-kendaraan-pajak-mati-tak-bisa-isi-bbm,"Liputan6.com, Jakarta- Cek Fakta Liputan6.com mendapati klaim aturan baru...",https://cdn1-production-images-kly.akamaized.net/YTG4ejELmn3KK_tjybmmd8gMQTo=/640x360/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5360679/original/021014500_1758716461-Cek_Fakta_Tidak_Benar_Ini_Link_Pendaftaran_-_20,24/09/2025,Uncategorized,11,September 2025
Cek Fakta: Tidak Benar Foto Prabowo Pilih...,https://turnbackhoax.id/articles/29234-cek-fakta-tidak-benar-foto-prabowo-pilih-anies-baswedan-jadi-ketua-kpk,"Liputan6.com, Jakarta - Beredar postingan di media sosial klaim...",https://cdn0-production-images-kly.akamaized.net/6gMqfbcYX6Jk5ABfflcB3f-Ya_4=/640x360/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/5360581/original/027882600_1758710334-prabowo_anies.jpg,24/09/2025,Uncategorized,11,September 2025
[SALAH] Video Polisi Halangi Ambulans Saat Demo...,https://turnbackhoax.id/articles/29233--salah-video-polisi-halangi-ambulans-saat-demo-di-jakarta,“SHARE!! BAGIKAN!! Situasi di ibu kota memanas setelah beredar...,https://yudistira.turnbackhoax.id/uploads/2025/09/5.-False-Context-2-678x381.png,24/09/2025,Politik,11,September 2025
[SALAH] Trump Sakit Misterius Setelah Tolak Palestina...,https://turnbackhoax.id/articles/29232--salah-trump-sakit-misterius-setelah-tolak-palestina-merdeka-di-pbb,Beredar video [arsip] dari akun tiktok “Sanen Hidayat” pada...,https://yudistira.turnbackhoax.id/uploads/2025/09/HEADER-Light-Background-17-678x381.png,24/09/2025,Politik,11,September 2025
"[SALAH] Benjamin Netanyahu Siap Perangi Malaysia, Indonesia...",https://turnbackhoax.id/articles/29231--salah-benjamin-netanyahu-siap-perangi-malaysia-indonesia-dan-pakistan,Akun tiktok “satpamganis” pada Kamis (11/09/2025) mengunggah video [arsip]...,https://yudistira.turnbackhoax.id/uploads/2025/09/HEADER-Dark-Background-15-678x381.png,24/09/2025,Politik,11,September 2025
